date,ML,Low,High,state,county
2020-03-29,1.0,0.0,3.35,Alabama,Elmore
2020-03-30,1.0,0.0,3.35,Alabama,Elmore
2020-03-31,1.0,0.0,3.35,Alabama,Elmore
2020-04-01,1.0,0.0,3.35,Alabama,Elmore
2020-04-02,1.0,0.0,3.35,Alabama,Elmore
2020-04-03,1.0,0.0,3.35,Alabama,Elmore
2020-04-04,1.0,0.0,3.35,Alabama,Elmore
2020-04-05,1.0,0.0,3.35,Alabama,Elmore
2020-04-06,1.0,0.0,3.35,Alabama,Elmore
2020-04-07,1.53,0.0,3.66,Alabama,Elmore
2020-04-08,1.47,0.0,3.49,Alabama,Elmore
2020-04-09,1.42,0.0,3.34,Alabama,Elmore
2020-04-10,1.3800000000000001,0.0,3.22,Alabama,Elmore
2020-04-11,1.67,0.01,3.35,Alabama,Elmore
2020-04-12,1.57,0.01,3.15,Alabama,Elmore
2020-04-13,1.73,0.11,3.2600000000000002,Alabama,Elmore
2020-04-14,1.42,0.0,2.79,Alabama,Elmore
2020-04-15,1.3800000000000001,0.01,2.7,Alabama,Elmore
2020-04-16,1.35,0.03,2.64,Alabama,Elmore
2020-04-17,1.32,0.02,2.5500000000000003,Alabama,Elmore
2020-04-18,1.1500000000000001,0.0,2.35,Alabama,Elmore
2020-04-19,1.1500000000000001,0.01,2.34,Alabama,Elmore
2020-04-20,1.0,0.0,2.2,Alabama,Elmore
2020-04-21,1.1400000000000001,0.0,2.3000000000000003,Alabama,Elmore
2020-04-07,2.0,0.34,6.43,Alabama,Escambia
2020-04-08,1.8800000000000001,0.38,5.01,Alabama,Escambia
2020-04-09,1.8,0.38,4.45,Alabama,Escambia
2020-04-10,1.74,0.4,4.13,Alabama,Escambia
2020-04-11,1.69,0.37,3.85,Alabama,Escambia
2020-04-12,1.6400000000000001,0.4,3.7,Alabama,Escambia
2020-04-13,1.61,0.41000000000000003,3.56,Alabama,Escambia
2020-04-14,1.0,0.0,3.35,Alabama,Escambia
2020-04-15,1.0,0.0,3.35,Alabama,Escambia
2020-04-16,1.0,0.0,3.35,Alabama,Escambia
2020-04-17,1.0,0.0,3.35,Alabama,Escambia
2020-04-18,1.0,0.0,3.35,Alabama,Escambia
2020-04-19,1.0,0.0,3.35,Alabama,Escambia
2020-04-20,1.0,0.0,3.35,Alabama,Escambia
2020-04-21,1.0,0.0,3.35,Alabama,Escambia
2020-03-25,2.0,0.34,6.43,Alabama,Etowah
2020-03-26,1.8800000000000001,0.38,5.01,Alabama,Etowah
2020-03-27,1.8,0.38,4.45,Alabama,Etowah
2020-03-28,1.74,0.4,4.13,Alabama,Etowah
2020-03-29,1.69,0.37,3.85,Alabama,Etowah
2020-03-30,1.6400000000000001,0.4,3.7,Alabama,Etowah
2020-03-31,1.83,0.46,3.79,Alabama,Etowah
2020-04-01,1.8900000000000001,0.01,3.7800000000000002,Alabama,Etowah
2020-04-02,2.05,0.12,3.81,Alabama,Etowah
2020-04-03,2.07,0.27,3.73,Alabama,Etowah
2020-04-04,2.0300000000000002,0.39,3.56,Alabama,Etowah
2020-04-05,1.82,0.34,3.2,Alabama,Etowah
2020-04-06,1.55,0.23,2.83,Alabama,Etowah
2020-04-07,1.37,0.15,2.56,Alabama,Etowah
2020-04-08,1.34,0.16,2.49,Alabama,Etowah
2020-04-09,1.21,0.09,2.29,Alabama,Etowah
2020-04-10,1.1,0.03,2.12,Alabama,Etowah
2020-04-11,1.0,0.01,2.0100000000000002,Alabama,Etowah
2020-04-12,0.9,0.0,1.92,Alabama,Etowah
2020-04-13,0.9,0.0,1.93,Alabama,Etowah
2020-04-14,0.78,0.0,1.86,Alabama,Etowah
2020-04-15,0.65,0.0,1.8,Alabama,Etowah
2020-04-16,0.62,0.0,1.83,Alabama,Etowah
2020-04-17,0.58,0.0,1.87,Alabama,Etowah
2020-04-18,0.6900000000000001,0.0,2.0100000000000002,Alabama,Etowah
2020-04-19,0.84,0.0,2.15,Alabama,Etowah
2020-04-20,1.16,0.0,2.41,Alabama,Etowah
2020-04-21,1.45,0.11,2.71,Alabama,Etowah
2020-03-25,2.0,0.34,6.43,Alabama,Fayette
2020-03-26,1.8800000000000001,0.38,5.01,Alabama,Fayette
2020-03-27,1.8,0.38,4.45,Alabama,Fayette
2020-03-28,1.74,0.4,4.13,Alabama,Fayette
2020-03-29,1.69,0.37,3.85,Alabama,Fayette
2020-03-30,1.6400000000000001,0.4,3.7,Alabama,Fayette
2020-03-31,1.83,0.46,3.79,Alabama,Fayette
2020-04-01,1.8900000000000001,0.01,3.7800000000000002,Alabama,Fayette
2020-04-02,2.05,0.12,3.81,Alabama,Fayette
2020-04-03,2.07,0.27,3.73,Alabama,Fayette
2020-04-04,2.0300000000000002,0.39,3.56,Alabama,Fayette
2020-04-05,1.82,0.34,3.2,Alabama,Fayette
2020-04-06,1.55,0.23,2.83,Alabama,Fayette
2020-04-07,1.37,0.15,2.56,Alabama,Fayette
2020-04-08,1.34,0.16,2.49,Alabama,Fayette
2020-04-09,1.21,0.09,2.29,Alabama,Fayette
2020-04-10,1.1,0.03,2.12,Alabama,Fayette
2020-04-11,1.0,0.01,2.0100000000000002,Alabama,Fayette
2020-04-12,0.9,0.0,1.92,Alabama,Fayette
2020-04-13,0.9,0.0,1.93,Alabama,Fayette
2020-04-14,0.78,0.0,1.86,Alabama,Fayette
2020-04-15,0.65,0.0,1.8,Alabama,Fayette
2020-04-16,0.62,0.0,1.83,Alabama,Fayette
2020-04-17,0.58,0.0,1.87,Alabama,Fayette
2020-04-18,0.6900000000000001,0.0,2.0100000000000002,Alabama,Fayette
2020-04-19,0.84,0.0,2.15,Alabama,Fayette
2020-04-20,1.16,0.0,2.41,Alabama,Fayette
2020-04-21,1.45,0.11,2.71,Alabama,Fayette
2020-03-25,2.0,0.34,6.43,Alabama,Franklin
2020-03-26,1.8800000000000001,0.38,5.01,Alabama,Franklin
2020-03-27,1.8,0.38,4.45,Alabama,Franklin
2020-03-28,1.74,0.4,4.13,Alabama,Franklin
2020-03-29,1.69,0.37,3.85,Alabama,Franklin
2020-03-30,1.6400000000000001,0.4,3.7,Alabama,Franklin
2020-03-31,1.83,0.46,3.79,Alabama,Franklin
2020-04-01,1.8900000000000001,0.01,3.7800000000000002,Alabama,Franklin
2020-04-02,2.05,0.12,3.81,Alabama,Franklin
2020-04-03,2.07,0.27,3.73,Alabama,Franklin
2020-04-04,2.0300000000000002,0.39,3.56,Alabama,Franklin
2020-04-05,1.82,0.34,3.2,Alabama,Franklin
2020-04-06,1.55,0.23,2.83,Alabama,Franklin
2020-04-07,1.37,0.15,2.56,Alabama,Franklin
2020-04-08,1.34,0.16,2.49,Alabama,Franklin
2020-04-09,1.21,0.09,2.29,Alabama,Franklin
2020-04-10,1.1,0.03,2.12,Alabama,Franklin
2020-04-11,1.0,0.01,2.0100000000000002,Alabama,Franklin
2020-04-12,0.9,0.0,1.92,Alabama,Franklin
2020-04-13,0.9,0.0,1.93,Alabama,Franklin
2020-04-14,0.78,0.0,1.86,Alabama,Franklin
2020-04-15,0.65,0.0,1.8,Alabama,Franklin
2020-04-16,0.62,0.0,1.83,Alabama,Franklin
2020-04-17,0.58,0.0,1.87,Alabama,Franklin
2020-04-18,0.6900000000000001,0.0,2.0100000000000002,Alabama,Franklin
2020-04-19,0.84,0.0,2.15,Alabama,Franklin
2020-04-20,1.16,0.0,2.41,Alabama,Franklin
2020-04-21,1.45,0.11,2.71,Alabama,Franklin
2020-03-25,2.0,0.34,6.43,Alabama,Geneva
2020-03-26,1.8800000000000001,0.38,5.01,Alabama,Geneva
2020-03-27,1.8,0.38,4.45,Alabama,Geneva
2020-03-28,1.74,0.4,4.13,Alabama,Geneva
2020-03-29,1.69,0.37,3.85,Alabama,Geneva
2020-03-30,1.6400000000000001,0.4,3.7,Alabama,Geneva
2020-03-31,1.83,0.46,3.79,Alabama,Geneva
2020-04-01,1.8900000000000001,0.01,3.7800000000000002,Alabama,Geneva
2020-04-02,2.05,0.12,3.81,Alabama,Geneva
2020-04-03,2.07,0.27,3.73,Alabama,Geneva
2020-04-04,2.0300000000000002,0.39,3.56,Alabama,Geneva
2020-04-05,1.82,0.34,3.2,Alabama,Geneva
2020-04-06,1.55,0.23,2.83,Alabama,Geneva
2020-04-07,1.37,0.15,2.56,Alabama,Geneva
2020-04-08,1.34,0.16,2.49,Alabama,Geneva
2020-04-09,1.21,0.09,2.29,Alabama,Geneva
2020-04-10,1.1,0.03,2.12,Alabama,Geneva
2020-04-11,1.0,0.01,2.0100000000000002,Alabama,Geneva
2020-04-12,0.9,0.0,1.92,Alabama,Geneva
2020-04-13,0.9,0.0,1.93,Alabama,Geneva
2020-04-14,0.78,0.0,1.86,Alabama,Geneva
2020-04-15,0.65,0.0,1.8,Alabama,Geneva
2020-04-16,0.62,0.0,1.83,Alabama,Geneva
2020-04-17,0.58,0.0,1.87,Alabama,Geneva
2020-04-18,0.6900000000000001,0.0,2.0100000000000002,Alabama,Geneva
2020-04-19,0.84,0.0,2.15,Alabama,Geneva
2020-04-20,1.16,0.0,2.41,Alabama,Geneva
2020-04-21,1.45,0.11,2.71,Alabama,Geneva
2020-04-03,2.0,0.34,6.43,Alabama,Greene
2020-04-04,1.8800000000000001,0.38,5.01,Alabama,Greene
2020-04-05,1.8,0.38,4.45,Alabama,Greene
2020-04-06,1.74,0.4,4.13,Alabama,Greene
2020-04-07,1.69,0.37,3.85,Alabama,Greene
2020-04-08,1.6400000000000001,0.4,3.7,Alabama,Greene
2020-04-09,1.61,0.41000000000000003,3.56,Alabama,Greene
2020-04-10,1.0,0.0,3.35,Alabama,Greene
2020-04-11,1.0,0.0,3.35,Alabama,Greene
2020-04-12,1.0,0.0,3.35,Alabama,Greene
2020-04-13,1.0,0.0,3.35,Alabama,Greene
2020-04-14,1.0,0.0,3.35,Alabama,Greene
2020-04-15,1.53,0.0,3.66,Alabama,Greene
2020-04-16,1.47,0.0,3.49,Alabama,Greene
2020-04-17,1.42,0.0,3.34,Alabama,Greene
2020-04-18,1.3800000000000001,0.0,3.22,Alabama,Greene
2020-04-19,1.35,0.0,3.12,Alabama,Greene
2020-04-20,1.32,0.0,3.0300000000000002,Alabama,Greene
2020-04-21,1.3,0.0,2.94,Alabama,Greene
2020-04-03,2.0,0.34,6.43,Alabama,Hale
2020-04-04,1.8800000000000001,0.38,5.01,Alabama,Hale
2020-04-05,1.8,0.38,4.45,Alabama,Hale
2020-04-06,1.74,0.4,4.13,Alabama,Hale
2020-04-07,1.69,0.37,3.85,Alabama,Hale
2020-04-08,1.6400000000000001,0.4,3.7,Alabama,Hale
2020-04-09,1.61,0.41000000000000003,3.56,Alabama,Hale
2020-04-10,1.0,0.0,3.35,Alabama,Hale
2020-04-11,1.53,0.0,3.66,Alabama,Hale
2020-04-12,1.47,0.0,3.49,Alabama,Hale
2020-04-13,1.42,0.0,3.34,Alabama,Hale
2020-04-14,1.3800000000000001,0.0,3.22,Alabama,Hale
2020-04-15,1.35,0.0,3.12,Alabama,Hale
2020-04-16,1.32,0.0,3.0300000000000002,Alabama,Hale
2020-04-17,1.3,0.0,2.94,Alabama,Hale
2020-04-18,1.0,0.0,2.69,Alabama,Hale
2020-04-19,1.28,0.0,2.87,Alabama,Hale
2020-04-20,1.26,0.0,2.81,Alabama,Hale
2020-04-21,1.24,0.0,2.75,Alabama,Hale
2020-04-03,2.0,0.34,6.43,Alabama,Henry
2020-04-04,1.8800000000000001,0.38,5.01,Alabama,Henry
2020-04-05,1.8,0.38,4.45,Alabama,Henry
2020-04-06,1.74,0.4,4.13,Alabama,Henry
2020-04-07,1.69,0.37,3.85,Alabama,Henry
2020-04-08,1.6400000000000001,0.4,3.7,Alabama,Henry
2020-04-09,1.61,0.41000000000000003,3.56,Alabama,Henry
2020-04-10,1.0,0.0,3.35,Alabama,Henry
2020-04-11,1.0,0.0,3.35,Alabama,Henry
2020-04-12,1.0,0.0,3.35,Alabama,Henry
2020-04-13,1.0,0.0,3.35,Alabama,Henry
2020-04-14,1.0,0.0,3.35,Alabama,Henry
2020-04-15,1.0,0.0,3.35,Alabama,Henry
2020-04-16,1.0,0.0,3.35,Alabama,Henry
2020-04-17,1.0,0.0,3.35,Alabama,Henry
2020-04-18,1.0,0.0,3.35,Alabama,Henry
2020-04-19,1.0,0.0,3.35,Alabama,Henry
2020-04-20,1.0,0.0,3.35,Alabama,Henry
2020-04-21,1.0,0.0,3.35,Alabama,Henry
2020-03-23,2.0,0.34,6.43,Alabama,Houston
2020-03-24,1.8800000000000001,0.38,5.01,Alabama,Houston
2020-03-25,1.8,0.38,4.45,Alabama,Houston
2020-03-26,1.74,0.4,4.13,Alabama,Houston
2020-03-27,1.69,0.37,3.85,Alabama,Houston
2020-03-28,1.6400000000000001,0.4,3.7,Alabama,Houston
2020-03-29,1.61,0.41000000000000003,3.56,Alabama,Houston
2020-03-30,1.0,0.0,3.35,Alabama,Houston
2020-03-31,1.0,0.0,3.35,Alabama,Houston
2020-04-01,1.0,0.0,3.35,Alabama,Houston
2020-04-02,1.0,0.0,3.35,Alabama,Houston
2020-04-03,1.53,0.0,3.66,Alabama,Houston
2020-04-04,1.8900000000000001,0.01,3.7800000000000002,Alabama,Houston
2020-04-05,1.73,0.01,3.47,Alabama,Houston
2020-04-06,1.62,0.0,3.23,Alabama,Houston
2020-04-07,1.53,0.0,3.0500000000000003,Alabama,Houston
2020-04-08,1.47,0.01,2.92,Alabama,Houston
2020-04-09,1.42,0.0,2.79,Alabama,Houston
2020-04-10,1.2,0.0,2.5500000000000003,Alabama,Houston
2020-04-11,1.19,0.0,2.5100000000000002,Alabama,Houston
2020-04-12,1.18,0.01,2.49,Alabama,Houston
2020-04-13,1.17,0.0,2.44,Alabama,Houston
2020-04-14,1.16,0.0,2.41,Alabama,Houston
2020-04-15,1.16,0.0,2.38,Alabama,Houston
2020-04-16,1.0,0.0,2.24,Alabama,Houston
2020-04-17,1.0,0.0,2.24,Alabama,Houston
2020-04-18,0.84,0.0,2.13,Alabama,Houston
2020-04-19,0.84,0.0,2.15,Alabama,Houston
2020-04-20,0.8300000000000001,0.0,2.18,Alabama,Houston
2020-04-21,0.8200000000000001,0.0,2.2,Alabama,Houston
2020-03-24,2.0,0.34,6.43,Alabama,Jackson
2020-03-25,1.8800000000000001,0.38,5.01,Alabama,Jackson
2020-03-26,1.8,0.38,4.45,Alabama,Jackson
2020-03-27,1.74,0.4,4.13,Alabama,Jackson
2020-03-28,1.69,0.37,3.85,Alabama,Jackson
2020-03-29,1.6400000000000001,0.4,3.7,Alabama,Jackson
2020-03-30,1.61,0.41000000000000003,3.56,Alabama,Jackson
2020-03-31,1.0,0.0,3.35,Alabama,Jackson
2020-04-01,1.0,0.0,3.35,Alabama,Jackson
2020-04-02,1.0,0.0,3.35,Alabama,Jackson
2020-04-03,1.0,0.0,3.35,Alabama,Jackson
2020-04-04,1.53,0.0,3.66,Alabama,Jackson
2020-04-05,1.47,0.0,3.49,Alabama,Jackson
2020-04-06,1.42,0.0,3.34,Alabama,Jackson
2020-04-07,1.3800000000000001,0.0,3.22,Alabama,Jackson
2020-04-08,1.0,0.0,2.9,Alabama,Jackson
2020-04-09,1.0,0.0,2.9,Alabama,Jackson
2020-04-10,1.0,0.0,2.9,Alabama,Jackson
2020-04-11,0.62,0.0,2.69,Alabama,Jackson
2020-04-12,1.0,0.0,2.99,Alabama,Jackson
2020-04-13,1.0,0.0,2.99,Alabama,Jackson
2020-04-14,1.0,0.0,2.99,Alabama,Jackson
2020-04-15,1.3800000000000001,0.0,3.22,Alabama,Jackson
2020-04-16,1.35,0.0,3.12,Alabama,Jackson
2020-04-17,1.32,0.0,3.0300000000000002,Alabama,Jackson
2020-04-18,1.3,0.0,2.94,Alabama,Jackson
2020-04-19,1.0,0.0,2.69,Alabama,Jackson
2020-04-20,1.0,0.0,2.69,Alabama,Jackson
2020-04-21,1.0,0.0,2.69,Alabama,Jackson
2020-03-13,2.0,0.34,6.43,Alabama,Jefferson
2020-03-14,1.6400000000000001,0.4,3.7,Alabama,Jefferson
2020-03-15,1.5,0.39,3.13,Alabama,Jefferson
2020-03-16,1.42,0.4,2.84,Alabama,Jefferson
2020-03-17,1.46,0.46,2.77,Alabama,Jefferson
2020-03-18,1.49,0.51,2.68,Alabama,Jefferson
2020-03-19,1.57,0.62,2.68,Alabama,Jefferson
2020-03-20,1.45,0.33,2.54,Alabama,Jefferson
2020-03-21,1.48,0.39,2.5,Alabama,Jefferson
2020-03-22,1.56,0.55,2.5500000000000003,Alabama,Jefferson
2020-03-23,1.72,0.78,2.62,Alabama,Jefferson
2020-03-24,1.6600000000000001,0.8,2.5,Alabama,Jefferson
2020-03-25,1.68,0.9,2.46,Alabama,Jefferson
2020-03-26,1.62,0.87,2.31,Alabama,Jefferson
2020-03-27,1.53,0.86,2.21,Alabama,Jefferson
2020-03-28,1.42,0.77,2.05,Alabama,Jefferson
2020-03-29,1.28,0.67,1.9100000000000001,Alabama,Jefferson
2020-03-30,1.1500000000000001,0.52,1.73,Alabama,Jefferson
2020-03-31,1.1400000000000001,0.53,1.72,Alabama,Jefferson
2020-04-01,1.02,0.43,1.62,Alabama,Jefferson
2020-04-02,0.98,0.39,1.58,Alabama,Jefferson
2020-04-03,0.98,0.37,1.56,Alabama,Jefferson
2020-04-04,1.0,0.39,1.58,Alabama,Jefferson
2020-04-05,1.05,0.46,1.6500000000000001,Alabama,Jefferson
2020-04-06,1.07,0.48,1.6600000000000001,Alabama,Jefferson
2020-04-07,1.04,0.45,1.62,Alabama,Jefferson
2020-04-08,1.09,0.51,1.67,Alabama,Jefferson
2020-04-09,1.06,0.49,1.6400000000000001,Alabama,Jefferson
2020-04-10,1.02,0.46,1.61,Alabama,Jefferson
2020-04-11,0.96,0.38,1.53,Alabama,Jefferson
2020-04-12,0.87,0.28,1.44,Alabama,Jefferson
2020-04-13,0.75,0.17,1.34,Alabama,Jefferson
2020-04-14,0.63,0.06,1.2,Alabama,Jefferson
2020-04-15,0.53,0.01,1.11,Alabama,Jefferson
2020-04-16,0.47000000000000003,0.0,1.08,Alabama,Jefferson
2020-04-17,0.47000000000000003,0.0,1.12,Alabama,Jefferson
2020-04-18,0.56,0.0,1.24,Alabama,Jefferson
2020-04-19,0.6900000000000001,0.02,1.41,Alabama,Jefferson
2020-04-20,0.86,0.08,1.62,Alabama,Jefferson
2020-04-21,0.9500000000000001,0.16,1.77,Alabama,Jefferson
2020-03-13,2.0,0.34,6.43,Alabama,Lamar
2020-03-14,1.6400000000000001,0.4,3.7,Alabama,Lamar
2020-03-15,1.5,0.39,3.13,Alabama,Lamar
2020-03-16,1.42,0.4,2.84,Alabama,Lamar
2020-03-17,1.46,0.46,2.77,Alabama,Lamar
2020-03-18,1.49,0.51,2.68,Alabama,Lamar
2020-03-19,1.57,0.62,2.68,Alabama,Lamar
2020-03-20,1.45,0.33,2.54,Alabama,Lamar
2020-03-21,1.48,0.39,2.5,Alabama,Lamar
2020-03-22,1.56,0.55,2.5500000000000003,Alabama,Lamar
2020-03-23,1.72,0.78,2.62,Alabama,Lamar
2020-03-24,1.6600000000000001,0.8,2.5,Alabama,Lamar
2020-03-25,1.68,0.9,2.46,Alabama,Lamar
2020-03-26,1.62,0.87,2.31,Alabama,Lamar
2020-03-27,1.53,0.86,2.21,Alabama,Lamar
2020-03-28,1.42,0.77,2.05,Alabama,Lamar
2020-03-29,1.28,0.67,1.9100000000000001,Alabama,Lamar
2020-03-30,1.1500000000000001,0.52,1.73,Alabama,Lamar
2020-03-31,1.1400000000000001,0.53,1.72,Alabama,Lamar
2020-04-01,1.02,0.43,1.62,Alabama,Lamar
2020-04-02,0.98,0.39,1.58,Alabama,Lamar
2020-04-03,0.98,0.37,1.56,Alabama,Lamar
2020-04-04,1.0,0.39,1.58,Alabama,Lamar
2020-04-05,1.05,0.46,1.6500000000000001,Alabama,Lamar
2020-04-06,1.07,0.48,1.6600000000000001,Alabama,Lamar
2020-04-07,1.04,0.45,1.62,Alabama,Lamar
2020-04-08,1.09,0.51,1.67,Alabama,Lamar
2020-04-09,1.06,0.49,1.6400000000000001,Alabama,Lamar
2020-04-10,1.02,0.46,1.61,Alabama,Lamar
2020-04-11,0.96,0.38,1.53,Alabama,Lamar
2020-04-12,0.87,0.28,1.44,Alabama,Lamar
2020-04-13,0.75,0.17,1.34,Alabama,Lamar
2020-04-14,0.63,0.06,1.2,Alabama,Lamar
2020-04-15,0.53,0.01,1.11,Alabama,Lamar
2020-04-16,0.47000000000000003,0.0,1.08,Alabama,Lamar
2020-04-17,0.47000000000000003,0.0,1.12,Alabama,Lamar
2020-04-18,0.56,0.0,1.24,Alabama,Lamar
2020-04-19,0.6900000000000001,0.02,1.41,Alabama,Lamar
2020-04-20,0.86,0.08,1.62,Alabama,Lamar
2020-04-21,0.9500000000000001,0.16,1.77,Alabama,Lamar
2020-04-20,2.0,0.34,6.43,Alabama,Lauderdale
2020-04-21,1.8800000000000001,0.38,5.01,Alabama,Lauderdale
2020-04-20,2.0,0.34,6.43,Alabama,Lawrence
2020-04-21,1.8800000000000001,0.38,5.01,Alabama,Lawrence
2020-03-15,2.0,0.34,6.43,Alabama,Lee
2020-03-16,2.35,0.48,5.72,Alabama,Lee
2020-03-17,2.05,0.5,4.54,Alabama,Lee
2020-03-18,1.8900000000000001,0.47000000000000003,3.98,Alabama,Lee
2020-03-19,1.78,0.48,3.67,Alabama,Lee
2020-03-20,1.7,0.48,3.44,Alabama,Lee
2020-03-21,1.8,0.55,3.44,Alabama,Lee
2020-03-22,1.78,0.08,3.31,Alabama,Lee
2020-03-23,1.6500000000000001,0.09,3.09,Alabama,Lee
2020-03-24,1.8900000000000001,0.35000000000000003,3.3200000000000003,Alabama,Lee
2020-03-25,1.73,0.34,3.06,Alabama,Lee
2020-03-26,1.62,0.33,2.86,Alabama,Lee
2020-03-27,1.53,0.33,2.71,Alabama,Lee
2020-03-28,1.29,0.19,2.39,Alabama,Lee
2020-03-29,1.18,0.09,2.18,Alabama,Lee
2020-03-30,1.09,0.07,2.08,Alabama,Lee
2020-03-31,1.0,0.02,1.95,Alabama,Lee
2020-04-01,1.0,0.02,1.95,Alabama,Lee
2020-04-02,1.0,0.02,1.95,Alabama,Lee
2020-04-03,1.0,0.02,1.95,Alabama,Lee
2020-04-04,1.09,0.09,2.09,Alabama,Lee
2020-04-05,1.4000000000000001,0.34,2.45,Alabama,Lee
2020-04-06,1.7,0.67,2.66,Alabama,Lee
2020-04-07,1.76,0.85,2.67,Alabama,Lee
2020-04-08,1.68,0.84,2.5100000000000002,Alabama,Lee
2020-04-09,1.55,0.76,2.32,Alabama,Lee
2020-04-10,1.41,0.66,2.14,Alabama,Lee
2020-04-11,1.27,0.56,1.99,Alabama,Lee
2020-04-12,1.07,0.37,1.78,Alabama,Lee
2020-04-13,0.9,0.21,1.6,Alabama,Lee
2020-04-14,0.79,0.13,1.5,Alabama,Lee
2020-04-15,0.71,0.04,1.37,Alabama,Lee
2020-04-16,0.65,0.02,1.33,Alabama,Lee
2020-04-17,0.56,0.0,1.28,Alabama,Lee
2020-04-18,0.56,0.0,1.32,Alabama,Lee
2020-04-19,0.5700000000000001,0.0,1.36,Alabama,Lee
2020-04-20,0.51,0.0,1.37,Alabama,Lee
2020-04-21,0.37,0.0,1.33,Alabama,Lee
2020-03-15,2.0,0.34,6.43,Alabama,Limestone
2020-03-16,2.35,0.48,5.72,Alabama,Limestone
2020-03-17,2.05,0.5,4.54,Alabama,Limestone
2020-03-18,1.8900000000000001,0.47000000000000003,3.98,Alabama,Limestone
2020-03-19,1.78,0.48,3.67,Alabama,Limestone
2020-03-20,1.7,0.48,3.44,Alabama,Limestone
2020-03-21,1.8,0.55,3.44,Alabama,Limestone
2020-03-22,1.78,0.08,3.31,Alabama,Limestone
2020-03-23,1.6500000000000001,0.09,3.09,Alabama,Limestone
2020-03-24,1.8900000000000001,0.35000000000000003,3.3200000000000003,Alabama,Limestone
2020-03-25,1.73,0.34,3.06,Alabama,Limestone
2020-03-26,1.62,0.33,2.86,Alabama,Limestone
2020-03-27,1.53,0.33,2.71,Alabama,Limestone
2020-03-28,1.29,0.19,2.39,Alabama,Limestone
2020-03-29,1.18,0.09,2.18,Alabama,Limestone
2020-03-30,1.09,0.07,2.08,Alabama,Limestone
2020-03-31,1.0,0.02,1.95,Alabama,Limestone
2020-04-01,1.0,0.02,1.95,Alabama,Limestone
2020-04-02,1.0,0.02,1.95,Alabama,Limestone
2020-04-03,1.0,0.02,1.95,Alabama,Limestone
2020-04-04,1.09,0.09,2.09,Alabama,Limestone
2020-04-05,1.4000000000000001,0.34,2.45,Alabama,Limestone
2020-04-06,1.7,0.67,2.66,Alabama,Limestone
2020-04-07,1.76,0.85,2.67,Alabama,Limestone
2020-04-08,1.68,0.84,2.5100000000000002,Alabama,Limestone
2020-04-09,1.55,0.76,2.32,Alabama,Limestone
2020-04-10,1.41,0.66,2.14,Alabama,Limestone
2020-04-11,1.27,0.56,1.99,Alabama,Limestone
2020-04-12,1.07,0.37,1.78,Alabama,Limestone
2020-04-13,0.9,0.21,1.6,Alabama,Limestone
2020-04-14,0.79,0.13,1.5,Alabama,Limestone
2020-04-15,0.71,0.04,1.37,Alabama,Limestone
2020-04-16,0.65,0.02,1.33,Alabama,Limestone
2020-04-17,0.56,0.0,1.28,Alabama,Limestone
2020-04-18,0.56,0.0,1.32,Alabama,Limestone
2020-04-19,0.5700000000000001,0.0,1.36,Alabama,Limestone
2020-04-20,0.51,0.0,1.37,Alabama,Limestone
2020-04-21,0.37,0.0,1.33,Alabama,Limestone
2020-04-02,2.0,0.34,6.43,Alabama,Lowndes
2020-04-03,1.8800000000000001,0.38,5.01,Alabama,Lowndes
2020-04-04,1.8,0.38,4.45,Alabama,Lowndes
2020-04-05,1.74,0.4,4.13,Alabama,Lowndes
2020-04-06,1.96,0.5,4.24,Alabama,Lowndes
2020-04-07,1.83,0.46,3.79,Alabama,Lowndes
2020-04-08,1.73,0.46,3.52,Alabama,Lowndes
2020-04-09,1.0,0.0,2.99,Alabama,Lowndes
2020-04-10,1.0,0.0,2.99,Alabama,Lowndes
2020-04-11,1.0,0.0,2.99,Alabama,Lowndes
2020-04-12,1.3800000000000001,0.0,3.22,Alabama,Lowndes
2020-04-13,1.0,0.0,2.9,Alabama,Lowndes
2020-04-14,1.0,0.0,2.9,Alabama,Lowndes
2020-04-15,1.0,0.0,2.9,Alabama,Lowndes
2020-04-16,1.35,0.0,3.12,Alabama,Lowndes
2020-04-17,1.32,0.0,3.0300000000000002,Alabama,Lowndes
2020-04-18,1.3,0.0,2.94,Alabama,Lowndes
2020-04-19,1.0,0.0,2.69,Alabama,Lowndes
2020-04-20,1.0,0.0,2.69,Alabama,Lowndes
2020-04-21,1.0,0.0,2.69,Alabama,Lowndes
2020-04-07,2.0,0.34,6.43,Alabama,Macon
2020-04-08,1.8800000000000001,0.38,5.01,Alabama,Macon
2020-04-09,1.8,0.38,4.45,Alabama,Macon
2020-04-10,2.05,0.5,4.54,Alabama,Macon
2020-04-11,1.8900000000000001,0.47000000000000003,3.98,Alabama,Macon
2020-04-12,1.78,0.48,3.67,Alabama,Macon
2020-04-13,1.7,0.48,3.44,Alabama,Macon
2020-04-14,1.35,0.0,3.12,Alabama,Macon
2020-04-15,1.32,0.0,3.0300000000000002,Alabama,Macon
2020-04-16,1.3,0.0,2.94,Alabama,Macon
2020-04-17,0.7000000000000001,0.0,2.5100000000000002,Alabama,Macon
2020-04-18,0.68,0.0,2.56,Alabama,Macon
2020-04-19,0.65,0.0,2.62,Alabama,Macon
2020-04-20,0.62,0.0,2.69,Alabama,Macon
2020-04-21,0.58,0.0,2.7600000000000002,Alabama,Macon
